time,open,high,low,close,VWAP,Upper Band #1,Lower Band #1,VWAP,Upper Band #1,Lower Band #1,RTH VWAP,VWAP +1 SD,VWAP -1 SD,POC,VAH,VAL,RTH Open,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3,VWAP,Upper Band #1,Lower Band #1,Upper Band #2,Lower Band #2,Upper Band #3,Lower Band #3
1758643500,25987.5,25990,25968.25,25969,26002.718611929107,26017.34187118241,25988.095352675806,26002.718611929107,26007.105589705097,25998.331634153117,26002.18925783634,26016.396281215708,25987.982234456973,25961,26031,25861,0,,,,,,,,,,,,,,
1758643800,25969,25977.5,25962,25977.25,26001.837940943897,26017.154343041606,25986.521538846187,26001.837940943897,26006.43286157321,25997.243020314585,26001.346364663135,26016.201739561056,25986.490989765214,25961,26031,25861,0,,,,,,,,,,,,,,
1758644100,25976.75,25991.75,25973.25,25991.25,26001.49940261562,26016.877884884805,25986.120920346435,26001.49940261562,26006.112947296377,25996.885857934863,26001.056240364487,26015.929045918227,25986.183434810748,25961,26031,25861,0,,,,,,,,,,,,,,
1758644400,25991.25,26002,25988.5,25989.25,26001.315248471878,26016.582773732705,25986.04772321105,26001.315248471878,26005.895506050125,25996.73499089363,26000.89193754596,26015.64999280734,25986.13388228458,25961,26031,25861,0,,,,,,,,,,,,,,
1758644700,25989.25,25990.75,25975,25978.25,26001.032945107094,26016.344530276438,25985.72135993775,26001.032945107094,26005.626420657896,25996.43946955629,26000.58523661147,26015.427386709478,25985.743086513463,25961,26031,25861,0,,,,,,,,,,,,,,
1758645000,25978,25987,25974.25,25984,26000.76133875485,26016.14684327725,25985.375834232455,26000.76133875485,26005.37699011157,25996.145687398133,26000.33223674512,26015.23296617179,25985.431507318448,25961,26031,25861,0,,,,,,,,,,,,,,
1758645300,25983.5,25990.25,25964,25984.25,26000.11200605951,26015.663928621983,25984.560083497036,26000.11200605951,26004.77758282825,25995.44642929077,25999.664607986753,26014.776807231956,25984.55240874155,25961,26031,25861,0,,,,,,,,,,,,,,
1758645600,25985,25990,25977.5,25983.25,25999.91004732596,26015.468586476753,25984.35150817517,25999.91004732596,26004.5776090712,25995.242485580722,25999.46381336274,26014.58716258064,25984.340464144843,25961,26031,25861,0,,,,,,,,,,,,,,
1758645900,25983.25,25997.75,25981.25,25995,25999.75430288039,26015.250653865973,25984.257951894804,25999.75430288039,26004.403208176063,25995.105397584714,25999.344325610957,26014.387983375986,25984.300667845928,25961,26031,25861,0,,,,,,,,,,,,,,
1758646200,25995,25998.75,25985,25985.25,25999.655903378993,26015.09253062263,25984.219276135354,25999.655903378993,26004.286891552085,25995.0249152059,25999.235547467477,26014.229171172956,25984.241923761998,25961,26031,25861,0,,,,,,,,,,,,,,
1758646500,25985.25,25985.25,25963.25,25975.25,25999.15156440376,26014.771153638732,25983.53197516879,25999.15156440376,26003.83744117425,25994.46568763327,25998.680645832697,26013.94891766345,25983.412374001946,25961,26031,25861,0,,,,,,,,,,,,,,
1758646800,25975.75,25977.5,25955.75,25961.5,25998.520744570335,26014.60115352205,25982.44033561862,25998.520744570335,26003.344867255848,25993.69662188482,25998.005057226197,26013.84203068279,25982.168083769604,25961,26031,25861,0,,,,,,,,,,,,,,
1758647100,25961.5,25973.75,25961.25,25972.25,25997.98513032134,26014.43672634644,25981.53353429624,25997.98513032134,26002.92060912887,25993.04965151381,25997.510665801532,26013.65305056984,25981.368281033225,25961,26031,25861,0,,,,,,,,,,,,,,
1758647400,25972.25,25973.75,25957,25957.25,25997.546511244822,26014.318429946823,25980.77459254282,25997.546511244822,26002.57808685542,25992.514935634223,25997.04644886098,26013.571117500993,25980.521780220966,25961,26031,25861,0,,,,,,,,,,,,,,
1758647700,25957.5,25960.5,25948.5,25949.5,25996.897317786807,26014.360201919866,25979.434433653747,25996.897317786807,26002.136183026723,25991.65845254689,25996.387317634657,26013.641349153437,25979.133286115877,25961,26031,25861,0,,,,,,,,,,,,,,
1758648000,25949.25,25958.5,25942.5,25946,25995.76632104015,26014.489674396584,25977.04296768372,25995.76632104015,26001.383327047082,25990.14931503322,25995.26690149099,26013.773683775064,25976.76011920692,25961,26031,25861,0,,,,,,,,,,,,,,
1758648300,25945.75,25948.25,25912.75,25915.75,25993.189948737803,26015.503388175384,25970.876509300222,25993.189948737803,25999.883980569077,25986.49591690653,25992.510881010236,26015.169402472296,25969.852359548175,25961,26031,25861,0,,,,,,,,,,,,,,
1758648600,25915.75,25926.5,25906,25913.75,25990.907570041378,26016.507788580224,25965.30735150253,25990.907570041378,25998.58763560303,25983.227504479724,25990.24600382478,26016.08792544997,25964.40408219959,25961,26031,25861,0,,,,,,,,,,,,,,
1758648900,25913.75,25916.75,25866,25869,25986.603612725405,26018.804415677478,25954.40280977333,25986.603612725405,25996.263853611028,25976.94337183978,25985.648142759062,26018.914869199274,25952.38141631885,25961,26031,25861,0,,,,,,,,,,,,,,
1758649200,25868.75,25876.25,25826.25,25849,25979.057986483513,26022.79625148127,25935.319721485754,25979.057986483513,25992.17946598284,25965.936506984184,25977.89560553768,26022.960356484848,25932.830854590513,25961,26031,25861,0,,,,,,,,,,,,,,
1758649500,25850,25888.75,25838.25,25886.75,25974.820263230165,26022.807601495126,25926.832924965205,25974.820263230165,25989.216464709654,25960.424061750677,25973.900444479736,26022.5302476034,25925.27064135607,25961,26031,25861,0,,,,,,,,,,,,,,
1758649800,25886.5,25891.5,25861,25863,25972.527503445737,26022.24758724238,25922.807419649096,25972.527503445737,25987.44352858473,25957.611478306746,25971.544275052285,26021.994270471623,25921.094279632947,25961,26031,25861,0,,,,,,,,,,,,,,
1758650100,25863,25888.5,25860,25882,25970.812623248003,26021.7677496298,25919.857496866207,25970.812623248003,25986.099161162543,25955.526085333462,25969.906213351183,26021.419715681233,25918.392711021133,25961,26031,25861,0,,,,,,,,,,,,,,
1758650400,25882.25,25893,25863.25,25868,25968.817501473764,26021.02249749387,25916.61250545366,25968.817501473764,25984.479000279796,25953.156002667733,25967.89057449478,26020.665266794458,25915.115882195103,25961,26031,25861,0,,,,,,,,,,,,,,
1758650700,25868,25877.5,25858.75,25866.25,25967.424146452977,26020.592659614187,25914.255633291767,25967.424146452977,25983.37470040134,25951.473592504615,25966.50826148764,26020.208155329645,25912.808367645637,25961,26031,25861,0,,,,,,,,,,,,,,
1758651000,25866.25,25871.5,25853.5,25857.5,25966.05825247273,26020.206902243623,25911.909602701835,25966.05825247273,25982.302847403997,25949.81365754146,25965.136678934472,26019.81127292725,25910.462084941693,25961,26031,25861,0,,,,,,,,,,,,,,
1758651300,25857.25,25861.25,25841.5,25844,25964.528251031486,26019.906811956265,25909.149690106708,25964.528251031486,25981.14181930892,25947.914682754054,25963.59122884767,26019.50888529101,25907.67357240433,25961,26031,25861,0,,,,,,,,,,,,,,
1758651600,25843.5,25854.75,25836.25,25846.75,25962.9927630105,26019.631810783278,25906.353715237725,25962.9927630105,25979.984477342336,25946.001048678667,25962.075591198784,26019.19447112512,25904.956711272447,25961,26031,25861,0,,,,,,,,,,,,,,
1758651900,25846.5,25874,25846.25,25858.5,25961.204783492227,26019.012747154633,25903.39681982982,25961.204783492227,25978.54717259095,25943.862394393505,25960.357803365558,26018.504122500926,25902.21148423019,25961,26031,25861,0,,,,,,,,,,,,,,
1758652200,25858,25881.5,25855,25878,25960.08561013347,26018.43370215067,25901.737518116268,25960.08561013347,25977.590037738628,25942.58118252831,25959.28939428129,26017.890904421103,25900.68788414148,25961,26031,25861,0,,,,,,,,,,,,,,
1758652500,25878,25883.5,25847.75,25850.5,25958.848017660366,26017.80936454617,25899.886670774562,25958.848017660366,25976.53642172611,25941.159613594624,25958.00552350438,26017.28913538435,25898.72191162441,25961,26031,25861,0,,,,,,,,,,,,,,
1758652800,25850.75,25860.25,25846,25857.5,25957.869827082188,26017.418911947057,25898.32074221732,25957.869827082188,25975.73455254165,25940.005101622726,25957.044074058726,26016.88039233393,25897.207755783522,25961,26031,25861,0,,,,,,,,,,,,,,
1758653100,25857.75,25869.5,25855,25857.25,25956.870886445726,26016.927846389404,25896.813926502047,25956.870886445726,25974.887974428828,25938.853798462624,25956.06077160692,26016.374703829864,25895.746839383977,25961,26031,25861,0,,,,,,,,,,,,,,
1758653400,25857.25,25861.25,25841.25,25846.75,25955.88162409659,26016.512251571763,25895.250996621417,25955.88162409659,25974.07081233914,25937.69243585404,25955.06149983289,26015.96151527188,25894.1614843939,25961,26031,25861,0,,,,,,,,,,,,,,
1758653700,25846.75,25854.75,25831,25837.75,25954.390949805736,26015.989775291324,25892.79212432015,25954.390949805736,25972.870597451412,25935.91130216006,25953.563252286276,26015.437492792727,25891.689011779825,25961,26031,25861,0,,,,,,,,,,,,,,
1758654000,25837.5,25860.5,25837,25842.25,25953.16512425973,26015.49966763795,25890.83058088151,25953.16512425973,25971.865487273193,25934.464761246265,25952.371931752663,26014.916449858112,25889.827413647214,25961,26031,25861,0,,,,,,,,,,,,,,
1758654300,25842.25,25848,25836.75,25842.5,25952.35305276565,26015.173627673197,25889.532477858105,25952.35305276565,25971.199225237913,25933.50688029339,25951.565979624735,26014.582746914268,25888.5492123352,25961,26031,25861,0,,,,,,,,,,,,,,
1758654600,25842.5,25858,25842.5,25851,25951.52588292827,26014.77311221187,25888.278653644666,25951.52588292827,25970.50005171335,25932.55171414319,25950.76100829549,26014.165984727497,25887.35603186348,25961,26031,25861,0,,,,,,,,,,,,,,
1758654900,25850.75,25875.25,25848.25,25870.5,25950.62718467626,26014.194445581485,25887.059923771038,25950.62718467626,25969.697362947827,25931.557006404695,25949.904530330954,26013.56929290106,25886.23976776085,25961,26031,25861,0,,,,,,,,,,,,,,
1758655200,25870.25,25872.25,25844.75,25852,25949.69461444435,26013.593936499314,25885.795292389386,25949.69461444435,25968.86441106084,25930.52481782786,25948.943653649003,26012.979323526044,25884.907983771962,25961,26031,25861,0,,,,,,,,,,,,,,
1758655500,25852.25,25854.25,25840.5,25849.5,25949.009774563896,26013.22600271083,25884.79354641696,25949.009774563896,25968.274643007975,25929.744906119817,25948.25683417486,26012.610892822253,25883.902775527466,25961,26031,25861,0,,,,,,,,,,,,,,
1758655800,25849.5,25865,25848.75,25863.25,25948.251260334284,26012.744410616946,25883.75811005162,25948.251260334284,25967.599205419083,25928.903315249485,25947.52400152866,26012.1174632803,25882.930539777022,25961,26031,25861,0,,,,,,,,,,,,,,
1758656100,25863.5,25869,25854.75,25863.5,25947.686811376305,26012.339000845575,25883.034621907034,25947.686811376305,25967.082468217086,25928.291154535524,25946.96256352861,26011.7102164273,25882.214910629922,25961,26031,25861,0,,,,,,,,,,,,,,
1758656400,25863.5,25877.5,25863,25876.25,25947.109235497097,26011.864966480916,25882.353504513278,25947.109235497097,25966.53595479224,25927.682516201952,25946.406652966536,26011.23172422991,25881.58158170316,25961,26031,25861,0,,,,,,,,,,,,,,
1758656700,25876.5,25885.25,25867.5,25874.25,25946.440725483884,26011.25681758764,25881.62463338013,25946.440725483884,25965.88555311501,25926.995897852757,25945.742781320467,26010.62247223533,25880.863090405604,25961,26031,25861,0,,,,,,,,,,,,,,
1758657000,25874.75,25889.5,25864.75,25884,25945.140117767194,26010.009179393583,25880.271056140806,25945.140117767194,25964.60083625511,25925.679399279277,25944.477737490462,26009.372988723895,25879.58248625703,25961,26031,25861,0,,,,,,,,,,,,,,
1758657300,25884.5,25887.25,25863.75,25878,25944.167598258682,26009.057388665893,25879.27780785147,25944.167598258682,25963.634535380847,25924.700661136518,25943.485126907945,26008.421286850447,25878.54896696544,25961,26031,25861,0,,,,,,,,,,,,,,
1758657600,25878.25,25903.25,25871,25897.75,25943.50063181536,26008.295539839473,25878.70572379125,25943.50063181536,25962.939104222594,25924.062159408128,,,,25996,26057,25878,0,,,,,,,,,,,,,,
1758657900,25897.5,25900.25,25881.5,25889.25,25943.31996266006,26008.072300854208,25878.567624465915,25943.31996266006,25962.745664118305,25923.894261201818,,,,25996,26057,25878,0,,,,,,,,,,,,,,
1758658200,25889.5,25890.25,25882,25883,25943.224670221556,26007.96497562927,25878.48436481384,25943.224670221556,25962.64676184387,25923.802578599243,,,,25996,26057,25878,0,,,,,,,,,,,,,,
1758720600,25932,25946.25,25875.25,25887.25,25910.1875,25910.1875,25910.1875,25910.1875,25910.1875,25910.1875,25902.916666666668,25902.916666666668,25902.916666666668,25996,26057,25878,1,,,,,,,,,,,,,,
1758720900,25887.75,25903.5,25870.5,25883.25,25899.32770491356,25911.244969517913,25887.41044030921,25899.32770491356,25902.90288429487,25895.752525532254,25895.128615186055,25903.67502600081,25886.5822043713,25996,26057,25878,0,,,,,,,,,,,,,,
1758721200,25883.25,25898.25,25876.25,25882.5,25896.204276701097,25908.27596180174,25884.132591600453,25896.204276701097,25899.82578223129,25892.582771170903,25893.056880701384,25901.56329160329,25884.55046979948,25996,26057,25878,0,,,,,,,,,,,,,,
1758721500,25882.25,25886.5,25851.5,25852.5,25890.3284679211,25905.989228691415,25874.667707150784,25890.3284679211,25895.026696152192,25885.630239690006,25886.858074143893,25901.069890985145,25872.64625730264,25996,26057,25878,0,,,,,,,,,,,,,,
1758721800,25852.5,25865,25832,25849.25,25881.41301009683,25903.19153210275,25859.634488090906,25881.41301009683,25887.946566698607,25874.87945349505,25878.498260262157,25898.656583541077,25858.339936983237,25996,26057,25878,0,,,,,,,,,,,,,,
1758722100,25849.75,25872.75,25849.25,25867.5,25879.41217603686,25901.082095370333,25857.74225670339,25879.41217603686,25885.913151836903,25872.91120023682,25877.078109787843,25896.787848426447,25857.368371149238,25996,26057,25878,0,,,,,,,,,,,,,,
1758722400,25868.25,25888,25851.25,25884.75,25878.596604369057,25898.93828295623,25858.254925781883,25878.596604369057,25884.69910794521,25872.494100792905,25876.768376712214,25895.186520275653,25858.350233148776,25996,26057,25878,0,,,,,,,,,,,,,,
1758722700,25885,25886.75,25858.25,25861.5,25878.065231836455,25897.510365129154,25858.620098543757,25878.065231836455,25883.898771824264,25872.231691848647,25876.031439338603,25893.724037715034,25858.338840962173,25996,26057,25878,0,,,,,,,,,,,,,,
1758723000,25861.5,25879,25853,25875.5,25877.283751377206,25896.221357206432,25858.34614554798,25877.283751377206,25882.965033125973,25871.60246962844,25875.53540876049,25892.669250651626,25858.401566869354,25996,26057,25878,0,,,,,,,,,,,,,,
1758723300,25875,25886.75,25865.5,25880,25877.256495221718,25895.638618813067,25858.87437163037,25877.256495221718,25882.771132299124,25871.741858144313,25875.644216629255,25892.280983993063,25859.007449265446,25996,26057,25878,0,,,,,,,,,,,,,,
1758723600,25880,25883.5,25857.75,25861.25,25876.90264170459,25894.849605628464,25858.955677780716,25876.90264170459,25882.28673088175,25871.51855252743,25875.209644997645,25891.49962536296,25858.91966463233,25996,26057,25878,0,,,,,,,,,,,,,,
1758723900,25861,25873.25,25856.75,25865.25,25876.348626046125,25894.096944265893,25858.600307826357,25876.348626046125,25881.673121512056,25871.024130580194,25874.772723400238,25890.839685905645,25858.70576089483,25996,26057,25878,0,,,,,,,,,,,,,,
1758724200,25865.25,25874.75,25840.25,25847.25,25875.108915969395,25892.928965994215,25857.288865944574,25875.108915969395,25880.45493097684,25869.76290096195,25873.45561659709,25889.802749117684,25857.108484076496,25996,26057,25878,0,,,,,,,,,,,,,,
1758724500,25847.25,25871,25846,25859,25874.22132302457,25892.089924708816,25856.35272134032,25874.22132302457,25879.581903529845,25868.860742519293,25872.775357234914,25889.039869913973,25856.510844555854,25996,26057,25878,0,,,,,,,,,,,,,,
1758724800,25859.25,25862,25843,25859.25,25873.555610070245,25891.429376376585,25855.681843763905,25873.555610070245,25878.917739962148,25868.193480178343,25872.121290815092,25888.4399145677,25855.802667062482,25996,26057,25878,0,,,,,,,,,,,,,,
1758725100,25859.25,25876,25856.75,25872,25873.288653109663,25890.89915054602,25855.678155673304,25873.288653109663,25878.57180234057,25868.005503878754,25871.984509268674,25888.0281807621,25855.940837775248,25996,26057,25878,0,,,,,,,,,,,,,,
1758725400,25872,25876.75,25846.5,25848.75,25872.74144701978,25890.141008279257,25855.341885760303,25872.74144701978,25877.961315397624,25867.521578641936,25871.332101504846,25887.303027111404,25855.361175898288,25996,26057,25878,0,,,,,,,,,,,,,,
1758725700,25848.75,25852.25,25837.25,25841,25871.615227327613,25889.523953514068,25853.706501141158,25871.615227327613,25876.98784518355,25866.242609471676,25870.20978705572,25886.785723414752,25853.633850696686,25996,26057,25878,0,,,,,,,,,,,,,,
1758726000,25841,25850.75,25834.25,25837.5,25870.634435081276,25889.06477372679,25852.204096435762,25870.634435081276,25876.16353667493,25865.105333487623,25869.27250712839,25886.37954181355,25852.16547244323,25996,26057,25878,0,,,,,,,,,,,,,,
1758726300,25837.25,25849.5,25836.5,25837.75,25869.924426456408,25888.707638803,25851.141214109815,25869.924426456408,25875.559390160386,25864.28946275243,25868.617690881238,25886.045626145085,25851.18975561739,25996,26057,25878,0,,,,,,,,,,,,,,
1758726600,25837.25,25842.75,25824,25825.25,25868.198423331643,25888.162339546052,25848.234507117235,25868.198423331643,25874.187598195967,25862.20924846732,25866.876126634103,25885.660582718236,25848.09167054997,25996,26057,25878,0,,,,,,,,,,,,,,
1758726900,25825,25841.5,25825,25840.75,25867.301070804195,25887.77307763554,25846.82906397285,25867.301070804195,25873.4426728536,25861.15946875479,25866.081182151185,25885.263352250877,25846.899012051494,25996,26057,25878,0,,,,,,,,,,,,,,
1758727200,25840.75,25856.75,25839,25852.75,25866.6084130657,25887.05212796579,25846.16469816561,25866.6084130657,25872.741527535727,25860.475298595673,25865.506599593835,25884.595918855175,25846.417280332495,25996,26057,25878,0,,,,,,,,,,,,,,
1758727500,25852.5,25855,25839,25841,25866.19661415608,25886.62160788681,25845.771620425352,25866.19661415608,25872.3241122753,25860.069116036862,25865.07866574759,25884.19384478426,25845.963486710923,25996,26057,25878,0,,,,,,,,,,,,,,
1758727800,25841,25842,25814.5,25816.5,25864.80026235599,25886.07031592376,25843.530208788223,25864.80026235599,25871.181278426324,25858.41924628566,25863.56938382571,25883.844334191428,25843.294433459992,25996,26057,25878,0,,,,,,,,,,,,,,
1758728100,25816.25,25832,25810,25818.5,25863.213107519852,25885.719734667793,25840.70648037191,25863.213107519852,25869.965095664236,25856.461119375468,25862.059130359736,25883.507627157618,25840.610633561853,25996,26057,25878,0,,,,,,,,,,,,,,
1758728400,25818.75,25824.5,25805.25,25811,25862.073145251994,25885.491223602858,25838.65506690113,25862.073145251994,25869.098568757254,25855.047721746734,25860.91592094692,25883.350268576836,25838.481573317007,25996,26057,25878,0,,,,,,,,,,,,,,
1758728700,25811.25,25811.75,25775,25777.5,25858.467767978345,25885.895774198143,25831.039761758548,25858.467767978345,25866.696169844283,25850.239366112408,25857.065538283394,25884.310726481952,25829.820350084836,25996,26057,25878,0,,,,,,,,,,,,,,
